"id","general","personality","tech"
803,"MATHEMATICS","na","na"
803,"VISUALIZATION","na","na"
803,"AI","na","na"
803,"DEEP LEARNING","na","na"
803,"DATA ANALYTICS","na","na"
804,"ANALYSIS","na","na"
804,"STATISTICS","na","na"
805,"MACHINE LEARNING","na","na"
805,"COMPUTER SCIENCE","na","na"
805,"MATHEMATICS","na","na"
805,"AI","na","na"
805,"ARTIFICIAL INTELLIGENCE","na","na"
805,"ANALYTICAL SKILLS","na","na"
805,"UNSTRUCTURED DATA","na","na"
806,"AI","na","na"
807,"MACHINE LEARNING","na","na"
807,"STATISTICS","na","na"
807,"COMPUTER SCIENCE","na","na"
807,"MATHEMATICS","na","na"
807,"VISUALIZATION","na","na"
807,"AI","na","na"
807,"ARTIFICIAL INTELLIGENCE","na","na"
807,"SOFTWARE DEVELOPMENT","na","na"
807,"NEURAL NETWORKS","na","na"
807,"SOFTWARE ENGINEER","na","na"
807,"BIG DATA","na","na"
807,"PREDICTIVE MODELING","na","na"
807,"DATA MINING","na","na"
807,"ALGORITHMS","na","na"
807,"STATISTICAL MODELING","na","na"
808,"ANALYSIS","na","na"
808,"STATISTICS","na","na"
808,"COMPUTER SCIENCE","na","na"
808,"MATHEMATICS","na","na"
808,"VISUALIZATION","na","na"
808,"AI","na","na"
808,"NLP","na","na"
808,"NEURAL NETWORKS","na","na"
808,"STATISTICAL MODELING","na","na"
808,"DATA ARCHITECTURE","na","na"
808,"DATA ARCHITECT","na","na"
809,"ANALYSIS","na","na"
809,"MACHINE LEARNING","na","na"
809,"STATISTICS","na","na"
809,"AI","na","na"
809,"PREDICTIVE MODELS","na","na"
809,"PREDICTIVE MODELING","na","na"
810,"MACHINE LEARNING","na","na"
810,"STATISTICS","na","na"
810,"MATHEMATICS","na","na"
810,"AI","na","na"
810,"NLP","na","na"
811,"ANALYSIS","na","na"
811,"MACHINE LEARNING","na","na"
811,"STATISTICS","na","na"
811,"VISUALIZATION","na","na"
811,"AI","na","na"
811,"PREDICTIVE MODELING","na","na"
811,"DATA MINING","na","na"
811,"ALGORITHMS","na","na"
811,"STATISTICAL MODELING","na","na"
812,"MACHINE LEARNING","na","na"
812,"STATISTICS","na","na"
812,"COMPUTER SCIENCE","na","na"
812,"MATHEMATICS","na","na"
812,"VISUALIZATION","na","na"
812,"AI","na","na"
812,"DATA ANALYTICS","na","na"
812,"ALGORITHMS","na","na"
813,"MACHINE LEARNING","na","na"
813,"AI","na","na"
813,"DEEP LEARNING","na","na"
813,"PREDICTIVE MODELS","na","na"
814,"ANALYSIS","na","na"
814,"STATISTICS","na","na"
814,"COMPUTER SCIENCE","na","na"
814,"MATHEMATICS","na","na"
814,"AI","na","na"
814,"DATA MINING","na","na"
814,"STATISTICAL MODELING","na","na"
815,"MACHINE LEARNING","na","na"
815,"STATISTICS","na","na"
815,"COMPUTER SCIENCE","na","na"
815,"VISUALIZATION","na","na"
815,"AI","na","na"
816,"AI","na","na"
817,"MACHINE LEARNING","na","na"
817,"COMPUTER SCIENCE","na","na"
817,"AI","na","na"
817,"SOFTWARE ENGINEER","na","na"
818,"MACHINE LEARNING","na","na"
818,"AI","na","na"
818,"ARTIFICIAL INTELLIGENCE","na","na"
818,"SYSTEMS ENGINEER","na","na"
818,"SYSTEMS ENGINEERING","na","na"
819,"ANALYSIS","na","na"
819,"STATISTICS","na","na"
819,"MATHEMATICS","na","na"
819,"AI","na","na"
819,"PROJECT MANAGEMENT","na","na"
819,"ANALYTICAL SKILLS","na","na"
819,"PREDICTIVE MODELING","na","na"
819,"DATA MANIPULATION","na","na"
819,"DATA MINING","na","na"
820,"MACHINE LEARNING","na","na"
820,"STATISTICS","na","na"
820,"COMPUTER SCIENCE","na","na"
820,"MATHEMATICS","na","na"
820,"VISUALIZATION","na","na"
820,"AI","na","na"
820,"DEEP LEARNING","na","na"
820,"DATA ANALYTICS","na","na"
821,"ANALYSIS","na","na"
821,"MACHINE LEARNING","na","na"
821,"STATISTICS","na","na"
821,"MATHEMATICS","na","na"
821,"AI","na","na"
821,"ANALYTICAL SKILLS","na","na"
821,"PREDICTIVE MODELING","na","na"
821,"DATA MINING","na","na"
822,"ANALYSIS","na","na"
822,"STATISTICS","na","na"
823,"MACHINE LEARNING","na","na"
823,"COMPUTER SCIENCE","na","na"
823,"MATHEMATICS","na","na"
823,"AI","na","na"
823,"ARTIFICIAL INTELLIGENCE","na","na"
823,"ANALYTICAL SKILLS","na","na"
823,"UNSTRUCTURED DATA","na","na"
824,"AI","na","na"
825,"MACHINE LEARNING","na","na"
825,"STATISTICS","na","na"
825,"COMPUTER SCIENCE","na","na"
825,"MATHEMATICS","na","na"
825,"VISUALIZATION","na","na"
825,"AI","na","na"
825,"ARTIFICIAL INTELLIGENCE","na","na"
825,"SOFTWARE DEVELOPMENT","na","na"
825,"NEURAL NETWORKS","na","na"
825,"SOFTWARE ENGINEER","na","na"
825,"BIG DATA","na","na"
825,"PREDICTIVE MODELING","na","na"
825,"DATA MINING","na","na"
825,"ALGORITHMS","na","na"
825,"STATISTICAL MODELING","na","na"
826,"ANALYSIS","na","na"
826,"STATISTICS","na","na"
826,"COMPUTER SCIENCE","na","na"
826,"MATHEMATICS","na","na"
826,"VISUALIZATION","na","na"
826,"AI","na","na"
826,"NLP","na","na"
826,"NEURAL NETWORKS","na","na"
826,"STATISTICAL MODELING","na","na"
826,"DATA ARCHITECTURE","na","na"
826,"DATA ARCHITECT","na","na"
827,"ANALYSIS","na","na"
827,"STATISTICS","na","na"
827,"VISUALIZATION","na","na"
827,"AI","na","na"
827,"SOFTWARE DEVELOPMENT","na","na"
827,"DATA ENGINEERING","na","na"
827,"DATA ANALYTICS","na","na"
827,"METRICS","na","na"
827,"SYSTEMS ENGINEER","na","na"
828,"ANALYSIS","na","na"
828,"MACHINE LEARNING","na","na"
828,"STATISTICS","na","na"
828,"MATHEMATICS","na","na"
828,"AI","na","na"
828,"NLP","na","na"
828,"PREDICTIVE MODELING","na","na"
828,"ALGORITHMS","na","na"
828,"UNSTRUCTURED DATA","na","na"
829,"ANALYSIS","na","na"
829,"STATISTICS","na","na"
829,"AI","na","na"
830,"DATA ENGINEERING","na","na"
830,"DATA ANALYTICS","na","na"
831,"AI","na","na"
832,"MACHINE LEARNING","na","na"
832,"COMPUTER SCIENCE","na","na"
832,"AI","na","na"
832,"SOFTWARE ENGINEER","na","na"
833,"MACHINE LEARNING","na","na"
833,"AI","na","na"
833,"ARTIFICIAL INTELLIGENCE","na","na"
833,"SYSTEMS ENGINEER","na","na"
833,"SYSTEMS ENGINEERING","na","na"
834,"MACHINE LEARNING","na","na"
834,"STATISTICS","na","na"
834,"COMPUTER SCIENCE","na","na"
834,"MATHEMATICS","na","na"
834,"VISUALIZATION","na","na"
834,"AI","na","na"
834,"DEEP LEARNING","na","na"
834,"DATA ANALYTICS","na","na"
835,"ANALYSIS","na","na"
835,"STATISTICS","na","na"
836,"MACHINE LEARNING","na","na"
836,"COMPUTER SCIENCE","na","na"
836,"MATHEMATICS","na","na"
836,"AI","na","na"
836,"ARTIFICIAL INTELLIGENCE","na","na"
836,"ANALYTICAL SKILLS","na","na"
836,"UNSTRUCTURED DATA","na","na"
837,"AI","na","na"
838,"MACHINE LEARNING","na","na"
838,"STATISTICS","na","na"
838,"COMPUTER SCIENCE","na","na"
838,"MATHEMATICS","na","na"
838,"VISUALIZATION","na","na"
838,"AI","na","na"
838,"ARTIFICIAL INTELLIGENCE","na","na"
838,"SOFTWARE DEVELOPMENT","na","na"
838,"NEURAL NETWORKS","na","na"
838,"SOFTWARE ENGINEER","na","na"
838,"BIG DATA","na","na"
838,"PREDICTIVE MODELING","na","na"
838,"DATA MINING","na","na"
838,"ALGORITHMS","na","na"
838,"STATISTICAL MODELING","na","na"
839,"ANALYSIS","na","na"
839,"STATISTICS","na","na"
839,"COMPUTER SCIENCE","na","na"
839,"MATHEMATICS","na","na"
839,"VISUALIZATION","na","na"
839,"AI","na","na"
839,"NLP","na","na"
839,"NEURAL NETWORKS","na","na"
839,"STATISTICAL MODELING","na","na"
839,"DATA ARCHITECTURE","na","na"
839,"DATA ARCHITECT","na","na"
840,"ANALYSIS","na","na"
840,"MACHINE LEARNING","na","na"
840,"STATISTICS","na","na"
840,"AI","na","na"
840,"PREDICTIVE MODELS","na","na"
840,"PREDICTIVE MODELING","na","na"
841,"MACHINE LEARNING","na","na"
841,"STATISTICS","na","na"
841,"MATHEMATICS","na","na"
841,"AI","na","na"
841,"NLP","na","na"
842,"ANALYSIS","na","na"
842,"MACHINE LEARNING","na","na"
842,"STATISTICS","na","na"
842,"VISUALIZATION","na","na"
842,"AI","na","na"
842,"PREDICTIVE MODELING","na","na"
842,"DATA MINING","na","na"
842,"ALGORITHMS","na","na"
842,"STATISTICAL MODELING","na","na"
843,"ANALYSIS","na","na"
843,"MACHINE LEARNING","na","na"
843,"STATISTICS","na","na"
843,"VISUALIZATION","na","na"
843,"AI","na","na"
843,"PREDICTIVE MODELING","na","na"
843,"DATA MINING","na","na"
843,"ALGORITHMS","na","na"
843,"STATISTICAL MODELING","na","na"
844,"ANALYSIS","na","na"
844,"MACHINE LEARNING","na","na"
844,"STATISTICS","na","na"
844,"MATHEMATICS","na","na"
844,"AI","na","na"
844,"NLP","na","na"
844,"PREDICTIVE MODELING","na","na"
844,"ALGORITHMS","na","na"
844,"UNSTRUCTURED DATA","na","na"
845,"ANALYSIS","na","na"
845,"STATISTICS","na","na"
845,"VISUALIZATION","na","na"
845,"AI","na","na"
845,"SOFTWARE DEVELOPMENT","na","na"
845,"DATA ENGINEERING","na","na"
845,"DATA ANALYTICS","na","na"
845,"METRICS","na","na"
845,"SYSTEMS ENGINEER","na","na"
846,"ANALYSIS","na","na"
846,"STATISTICS","na","na"
846,"AI","na","na"
847,"MACHINE LEARNING","na","na"
847,"AI","na","na"
847,"NEURAL NETWORKS","na","na"
847,"DECISION TREES","na","na"
848,"ANALYSIS","na","na"
848,"MACHINE LEARNING","na","na"
848,"VISUALIZATION","na","na"
848,"AI","na","na"
848,"STATISTICAL MODELING","na","na"
849,"MACHINE LEARNING","na","na"
849,"COMPUTER SCIENCE","na","na"
849,"AI","na","na"
850,"ANALYSIS","na","na"
850,"MACHINE LEARNING","na","na"
850,"STATISTICS","na","na"
850,"COMPUTER SCIENCE","na","na"
850,"MATHEMATICS","na","na"
850,"VISUALIZATION","na","na"
850,"AI","na","na"
850,"PREDICTIVE MODELS","na","na"
850,"PREDICTIVE MODELING","na","na"
850,"ALGORITHMS","na","na"
852,"ANALYSIS","na","na"
852,"MACHINE LEARNING","na","na"
852,"STATISTICS","na","na"
852,"COMPUTER SCIENCE","na","na"
852,"MATHEMATICS","na","na"
852,"VISUALIZATION","na","na"
852,"AI","na","na"
852,"DEEP LEARNING","na","na"
852,"DATA ENGINEERING","na","na"
852,"DATA ANALYTICS","na","na"
852,"DATA SCIENCE TOOLS","na","na"
853,"MACHINE LEARNING","na","na"
853,"STATISTICS","na","na"
853,"COMPUTER SCIENCE","na","na"
853,"AI","na","na"
853,"BIG DATA","na","na"
853,"DATA ANALYTICS","na","na"
853,"DATA MINING","na","na"
853,"ALGORITHMS","na","na"
854,"ANALYSIS","na","na"
854,"MACHINE LEARNING","na","na"
854,"STATISTICS","na","na"
854,"MATHEMATICS","na","na"
854,"AI","na","na"
854,"DATA ENGINEERING","na","na"
854,"BIG DATA","na","na"
854,"PREDICTIVE MODELS","na","na"
854,"DATA MINING","na","na"
854,"ALGORITHMS","na","na"
854,"CRITICAL THINKING","na","na"
855,"ANALYSIS","na","na"
855,"STATISTICS","na","na"
855,"VISUALIZATION","na","na"
855,"AI","na","na"
855,"PROJECT MANAGEMENT","na","na"
855,"DATA ANALYTICS","na","na"
856,"ANALYSIS","na","na"
856,"MACHINE LEARNING","na","na"
856,"COMPUTER SCIENCE","na","na"
856,"VISUALIZATION","na","na"
856,"DEEP LEARNING","na","na"
856,"DATA ANALYTICS","na","na"
856,"DATA MINING","na","na"
856,"ALGORITHMS","na","na"
857,"ANALYSIS","na","na"
857,"MACHINE LEARNING","na","na"
857,"STATISTICS","na","na"
857,"AI","na","na"
857,"PREDICTIVE MODELS","na","na"
857,"PREDICTIVE MODELING","na","na"
858,"ANALYSIS","na","na"
858,"MACHINE LEARNING","na","na"
858,"STATISTICS","na","na"
858,"MATHEMATICS","na","na"
858,"AI","na","na"
858,"NLP","na","na"
858,"PREDICTIVE MODELING","na","na"
858,"ALGORITHMS","na","na"
858,"UNSTRUCTURED DATA","na","na"
859,"ANALYSIS","na","na"
859,"MACHINE LEARNING","na","na"
859,"STATISTICS","na","na"
859,"AI","na","na"
859,"PREDICTIVE MODELS","na","na"
859,"PREDICTIVE MODELING","na","na"
860,"ANALYSIS","na","na"
860,"STATISTICS","na","na"
860,"VISUALIZATION","na","na"
860,"AI","na","na"
860,"SOFTWARE DEVELOPMENT","na","na"
860,"DATA ENGINEERING","na","na"
860,"DATA ANALYTICS","na","na"
860,"METRICS","na","na"
860,"SYSTEMS ENGINEER","na","na"
861,"ANALYSIS","na","na"
861,"STATISTICS","na","na"
861,"AI","na","na"
862,"MACHINE LEARNING","na","na"
862,"AI","na","na"
862,"NEURAL NETWORKS","na","na"
862,"DECISION TREES","na","na"
863,"ANALYSIS","na","na"
863,"MACHINE LEARNING","na","na"
863,"VISUALIZATION","na","na"
863,"AI","na","na"
863,"STATISTICAL MODELING","na","na"
864,"ANALYSIS","na","na"
864,"MACHINE LEARNING","na","na"
864,"STATISTICS","na","na"
864,"COMPUTER SCIENCE","na","na"
864,"MATHEMATICS","na","na"
864,"VISUALIZATION","na","na"
864,"AI","na","na"
864,"PREDICTIVE MODELS","na","na"
864,"PREDICTIVE MODELING","na","na"
864,"ALGORITHMS","na","na"
865,"MACHINE LEARNING","na","na"
865,"COMPUTER SCIENCE","na","na"
865,"AI","na","na"
867,"ANALYSIS","na","na"
867,"MACHINE LEARNING","na","na"
867,"STATISTICS","na","na"
867,"COMPUTER SCIENCE","na","na"
867,"MATHEMATICS","na","na"
867,"VISUALIZATION","na","na"
867,"AI","na","na"
867,"DEEP LEARNING","na","na"
867,"DATA ENGINEERING","na","na"
867,"DATA ANALYTICS","na","na"
867,"DATA SCIENCE TOOLS","na","na"
868,"MACHINE LEARNING","na","na"
868,"STATISTICS","na","na"
868,"COMPUTER SCIENCE","na","na"
868,"AI","na","na"
868,"BIG DATA","na","na"
868,"DATA ANALYTICS","na","na"
868,"DATA MINING","na","na"
868,"ALGORITHMS","na","na"
869,"ANALYSIS","na","na"
869,"MACHINE LEARNING","na","na"
869,"STATISTICS","na","na"
869,"MATHEMATICS","na","na"
869,"AI","na","na"
869,"DATA ENGINEERING","na","na"
869,"BIG DATA","na","na"
869,"PREDICTIVE MODELS","na","na"
869,"DATA MINING","na","na"
869,"ALGORITHMS","na","na"
869,"CRITICAL THINKING","na","na"
870,"ANALYSIS","na","na"
870,"STATISTICS","na","na"
870,"VISUALIZATION","na","na"
870,"AI","na","na"
870,"PROJECT MANAGEMENT","na","na"
870,"DATA ANALYTICS","na","na"
871,"ANALYSIS","na","na"
871,"MACHINE LEARNING","na","na"
871,"COMPUTER SCIENCE","na","na"
871,"VISUALIZATION","na","na"
871,"DEEP LEARNING","na","na"
871,"DATA ANALYTICS","na","na"
871,"DATA MINING","na","na"
871,"ALGORITHMS","na","na"
872,"ANALYSIS","na","na"
872,"MACHINE LEARNING","na","na"
872,"STATISTICS","na","na"
872,"VISUALIZATION","na","na"
872,"AI","na","na"
872,"PREDICTIVE MODELING","na","na"
872,"DATA MINING","na","na"
872,"ALGORITHMS","na","na"
872,"STATISTICAL MODELING","na","na"
874,"VISUALIZATION","na","na"
874,"AI","na","na"
875,"DATA ENGINEERING","na","na"
875,"DATA ANALYTICS","na","na"
877,"ANALYSIS","na","na"
877,"MACHINE LEARNING","na","na"
877,"STATISTICS","na","na"
877,"MATHEMATICS","na","na"
877,"AI","na","na"
877,"NLP","na","na"
877,"PREDICTIVE MODELING","na","na"
877,"ALGORITHMS","na","na"
877,"UNSTRUCTURED DATA","na","na"
878,"ANALYSIS","na","na"
878,"MACHINE LEARNING","na","na"
878,"STATISTICS","na","na"
878,"AI","na","na"
878,"PREDICTIVE MODELS","na","na"
878,"PREDICTIVE MODELING","na","na"
879,"MACHINE LEARNING","na","na"
879,"STATISTICS","na","na"
879,"MATHEMATICS","na","na"
879,"AI","na","na"
879,"NLP","na","na"
880,"ANALYSIS","na","na"
880,"STATISTICS","na","na"
880,"VISUALIZATION","na","na"
880,"AI","na","na"
880,"SOFTWARE DEVELOPMENT","na","na"
880,"DATA ENGINEERING","na","na"
880,"DATA ANALYTICS","na","na"
880,"METRICS","na","na"
880,"SYSTEMS ENGINEER","na","na"
881,"MACHINE LEARNING","na","na"
881,"AI","na","na"
881,"NEURAL NETWORKS","na","na"
881,"DECISION TREES","na","na"
882,"ANALYSIS","na","na"
882,"MACHINE LEARNING","na","na"
882,"VISUALIZATION","na","na"
882,"AI","na","na"
882,"STATISTICAL MODELING","na","na"
883,"ANALYSIS","na","na"
883,"MACHINE LEARNING","na","na"
883,"STATISTICS","na","na"
883,"COMPUTER SCIENCE","na","na"
883,"MATHEMATICS","na","na"
883,"VISUALIZATION","na","na"
883,"AI","na","na"
883,"PREDICTIVE MODELS","na","na"
883,"PREDICTIVE MODELING","na","na"
883,"ALGORITHMS","na","na"
884,"MACHINE LEARNING","na","na"
884,"COMPUTER SCIENCE","na","na"
884,"AI","na","na"
886,"ANALYSIS","na","na"
886,"MACHINE LEARNING","na","na"
886,"STATISTICS","na","na"
886,"COMPUTER SCIENCE","na","na"
886,"MATHEMATICS","na","na"
886,"VISUALIZATION","na","na"
886,"AI","na","na"
886,"DEEP LEARNING","na","na"
886,"DATA ENGINEERING","na","na"
886,"DATA ANALYTICS","na","na"
886,"DATA SCIENCE TOOLS","na","na"
887,"MACHINE LEARNING","na","na"
887,"STATISTICS","na","na"
887,"COMPUTER SCIENCE","na","na"
887,"AI","na","na"
887,"BIG DATA","na","na"
887,"DATA ANALYTICS","na","na"
887,"DATA MINING","na","na"
887,"ALGORITHMS","na","na"
888,"ANALYSIS","na","na"
888,"MACHINE LEARNING","na","na"
888,"STATISTICS","na","na"
888,"MATHEMATICS","na","na"
888,"AI","na","na"
888,"DATA ENGINEERING","na","na"
888,"BIG DATA","na","na"
888,"PREDICTIVE MODELS","na","na"
888,"DATA MINING","na","na"
888,"ALGORITHMS","na","na"
888,"CRITICAL THINKING","na","na"
889,"ANALYSIS","na","na"
889,"STATISTICS","na","na"
889,"VISUALIZATION","na","na"
889,"AI","na","na"
889,"PROJECT MANAGEMENT","na","na"
889,"DATA ANALYTICS","na","na"
890,"ANALYSIS","na","na"
890,"MACHINE LEARNING","na","na"
890,"COMPUTER SCIENCE","na","na"
890,"VISUALIZATION","na","na"
890,"DEEP LEARNING","na","na"
890,"DATA ANALYTICS","na","na"
890,"DATA MINING","na","na"
890,"ALGORITHMS","na","na"
891,"ANALYSIS","na","na"
891,"STATISTICS","na","na"
891,"AI","na","na"
892,"ANALYSIS","na","na"
892,"MACHINE LEARNING","na","na"
892,"STATISTICS","na","na"
892,"VISUALIZATION","na","na"
892,"AI","na","na"
892,"PREDICTIVE MODELING","na","na"
892,"DATA MINING","na","na"
892,"ALGORITHMS","na","na"
892,"STATISTICAL MODELING","na","na"
894,"VISUALIZATION","na","na"
894,"AI","na","na"
895,"DATA ENGINEERING","na","na"
895,"DATA ANALYTICS","na","na"
896,"DATA ENGINEERING","na","na"
896,"DATA ANALYTICS","na","na"
897,"ANALYSIS","na","na"
897,"MACHINE LEARNING","na","na"
897,"STATISTICS","na","na"
897,"MATHEMATICS","na","na"
897,"AI","na","na"
897,"NLP","na","na"
897,"PREDICTIVE MODELING","na","na"
897,"ALGORITHMS","na","na"
897,"UNSTRUCTURED DATA","na","na"
898,"VISUALIZATION","na","na"
898,"AI","na","na"
899,"ANALYSIS","na","na"
899,"STATISTICS","na","na"
899,"VISUALIZATION","na","na"
899,"AI","na","na"
899,"SOFTWARE DEVELOPMENT","na","na"
899,"DATA ENGINEERING","na","na"
899,"DATA ANALYTICS","na","na"
899,"METRICS","na","na"
899,"SYSTEMS ENGINEER","na","na"
901,"ANALYSIS","na","na"
901,"STATISTICS","na","na"
901,"AI","na","na"
902,"ANALYSIS","na","na"
902,"MACHINE LEARNING","na","na"
902,"STATISTICS","na","na"
902,"VISUALIZATION","na","na"
902,"AI","na","na"
902,"PREDICTIVE MODELING","na","na"
902,"DATA MINING","na","na"
902,"ALGORITHMS","na","na"
902,"STATISTICAL MODELING","na","na"
903,"MACHINE LEARNING","na","na"
903,"AI","na","na"
903,"NEURAL NETWORKS","na","na"
903,"DECISION TREES","na","na"
904,"ANALYSIS","na","na"
904,"MACHINE LEARNING","na","na"
904,"VISUALIZATION","na","na"
904,"AI","na","na"
904,"STATISTICAL MODELING","na","na"
905,"MACHINE LEARNING","na","na"
905,"COMPUTER SCIENCE","na","na"
905,"AI","na","na"
906,"ANALYSIS","na","na"
906,"MACHINE LEARNING","na","na"
906,"STATISTICS","na","na"
906,"COMPUTER SCIENCE","na","na"
906,"MATHEMATICS","na","na"
906,"VISUALIZATION","na","na"
906,"AI","na","na"
906,"PREDICTIVE MODELS","na","na"
906,"PREDICTIVE MODELING","na","na"
906,"ALGORITHMS","na","na"
908,"ANALYSIS","na","na"
908,"MACHINE LEARNING","na","na"
908,"STATISTICS","na","na"
908,"COMPUTER SCIENCE","na","na"
908,"MATHEMATICS","na","na"
908,"VISUALIZATION","na","na"
908,"AI","na","na"
908,"DEEP LEARNING","na","na"
908,"DATA ENGINEERING","na","na"
908,"DATA ANALYTICS","na","na"
908,"DATA SCIENCE TOOLS","na","na"
909,"MACHINE LEARNING","na","na"
909,"STATISTICS","na","na"
909,"COMPUTER SCIENCE","na","na"
909,"AI","na","na"
909,"BIG DATA","na","na"
909,"DATA ANALYTICS","na","na"
909,"DATA MINING","na","na"
909,"ALGORITHMS","na","na"
910,"ANALYSIS","na","na"
910,"MACHINE LEARNING","na","na"
910,"STATISTICS","na","na"
910,"MATHEMATICS","na","na"
910,"AI","na","na"
910,"DATA ENGINEERING","na","na"
910,"BIG DATA","na","na"
910,"PREDICTIVE MODELS","na","na"
910,"DATA MINING","na","na"
910,"ALGORITHMS","na","na"
910,"CRITICAL THINKING","na","na"
911,"ANALYSIS","na","na"
911,"STATISTICS","na","na"
911,"VISUALIZATION","na","na"
911,"AI","na","na"
911,"PROJECT MANAGEMENT","na","na"
911,"DATA ANALYTICS","na","na"
912,"ANALYSIS","na","na"
912,"MACHINE LEARNING","na","na"
912,"COMPUTER SCIENCE","na","na"
912,"VISUALIZATION","na","na"
912,"DEEP LEARNING","na","na"
912,"DATA ANALYTICS","na","na"
912,"DATA MINING","na","na"
912,"ALGORITHMS","na","na"
913,"ANALYSIS","na","na"
913,"MACHINE LEARNING","na","na"
913,"STATISTICS","na","na"
913,"AI","na","na"
913,"PREDICTIVE MODELS","na","na"
913,"PREDICTIVE MODELING","na","na"
914,"ANALYSIS","na","na"
914,"STATISTICS","na","na"
914,"AI","na","na"
915,"ANALYSIS","na","na"
915,"MACHINE LEARNING","na","na"
915,"STATISTICS","na","na"
915,"MATHEMATICS","na","na"
915,"AI","na","na"
915,"NLP","na","na"
915,"PREDICTIVE MODELING","na","na"
915,"ALGORITHMS","na","na"
915,"UNSTRUCTURED DATA","na","na"
916,"MACHINE LEARNING","na","na"
916,"STATISTICS","na","na"
916,"MATHEMATICS","na","na"
916,"AI","na","na"
916,"NLP","na","na"
917,"ANALYSIS","na","na"
917,"STATISTICS","na","na"
917,"VISUALIZATION","na","na"
917,"AI","na","na"
917,"SOFTWARE DEVELOPMENT","na","na"
917,"DATA ENGINEERING","na","na"
917,"DATA ANALYTICS","na","na"
917,"METRICS","na","na"
917,"SYSTEMS ENGINEER","na","na"
918,"MACHINE LEARNING","na","na"
918,"AI","na","na"
918,"NEURAL NETWORKS","na","na"
